numero_proyecto,id_proyecto,titulo,id_indicador,categoria,ambito,indicador,tipo_indicador,forma_evaluacion,unidad,estado,valor_detectado,evidencia,justificacion,confianza
4,4,Panorama de los currículos de programas de contaduría pública en Colombia frente a contenidos de auditoría forense y prevención de delitos financieros [An Outlook of Public Accounting Undergraduate Programs in Colombia Regarding Forensic Auditing and Financial Crime Prevention Contents] [Panorama dos currículos de programas de contabilidade pública na Colômbia contra conteúdos de auditoria forense e prevenção de crimes financeiros],SAL-01,IMPACTO_MAS_ALLA_ACADEMIA,SALUD,El proyecto fortalece el bienestar físico y mental de la población.,CUALITATIVO,CAMBIO,,NO_APLICA,,,El proyecto no trata bienestar físico o mental de la población.,0.99
4,4,Panorama de los currículos de programas de contaduría pública en Colombia frente a contenidos de auditoría forense y prevención de delitos financieros [An Outlook of Public Accounting Undergraduate Programs in Colombia Regarding Forensic Auditing and Financial Crime Prevention Contents] [Panorama dos currículos de programas de contabilidade pública na Colômbia contra conteúdos de auditoria forense e prevenção de crimes financeiros],SAL-02,IMPACTO_MAS_ALLA_ACADEMIA,SALUD,El proyecto contribuye a prevenir riesgos en salud pública.,CUALITATIVO,CAMBIO,,NO_APLICA,,,No se relaciona con prevención de riesgos en salud pública.,0.99
4,4,Panorama de los currículos de programas de contaduría pública en Colombia frente a contenidos de auditoría forense y prevención de delitos financieros [An Outlook of Public Accounting Undergraduate Programs in Colombia Regarding Forensic Auditing and Financial Crime Prevention Contents] [Panorama dos currículos de programas de contabilidade pública na Colômbia contra conteúdos de auditoria forense e prevenção de crimes financeiros],SAL-03,IMPACTO_MAS_ALLA_ACADEMIA,SALUD,El proyecto implementa acciones orientadas a mejorar la calidad de vida de personas en situación de discapacidad.,CUALITATIVO,CAMBIO,,NO_APLICA,,,No incluye acciones dirigidas a personas en situación de discapacidad.,0.99
4,4,Panorama de los currículos de programas de contaduría pública en Colombia frente a contenidos de auditoría forense y prevención de delitos financieros [An Outlook of Public Accounting Undergraduate Programs in Colombia Regarding Forensic Auditing and Financial Crime Prevention Contents] [Panorama dos currículos de programas de contabilidade pública na Colômbia contra conteúdos de auditoria forense e prevenção de crimes financeiros],SAL-04,IMPACTO_MAS_ALLA_ACADEMIA,SALUD,El proyecto desarrolla intervenciones que contribuyeron a disminuir tasas de mortalidad en poblaciones específicas.,CUALITATIVO,CAMBIO,,NO_APLICA,,,No comprende intervenciones de salud ni mortalidad.,0.99
4,4,Panorama de los currículos de programas de contaduría pública en Colombia frente a contenidos de auditoría forense y prevención de delitos financieros [An Outlook of Public Accounting Undergraduate Programs in Colombia Regarding Forensic Auditing and Financial Crime Prevention Contents] [Panorama dos currículos de programas de contabilidade pública na Colômbia contra conteúdos de auditoria forense e prevenção de crimes financeiros],SAL-05,IMPACTO_MAS_ALLA_ACADEMIA,SALUD,El proyecto fomenta el diálogo y la integración entre medicina occidental y tradicional/ancestral.,CUALITATIVO,CAMBIO,,NO_APLICA,,,"No aborda medicina occidental, tradicional o ancestral.",0.99
4,4,Panorama de los currículos de programas de contaduría pública en Colombia frente a contenidos de auditoría forense y prevención de delitos financieros [An Outlook of Public Accounting Undergraduate Programs in Colombia Regarding Forensic Auditing and Financial Crime Prevention Contents] [Panorama dos currículos de programas de contabilidade pública na Colômbia contra conteúdos de auditoria forense e prevenção de crimes financeiros],SAL-06,IMPACTO_MAS_ALLA_ACADEMIA,SALUD,El proyecto fortalece estrategias participativas de cuidado implementadas por distintos actores sociales.,CUALITATIVO,CAMBIO,,NO_APLICA,,,No trata estrategias participativas de cuidado en salud.,0.99
4,4,Panorama de los currículos de programas de contaduría pública en Colombia frente a contenidos de auditoría forense y prevención de delitos financieros [An Outlook of Public Accounting Undergraduate Programs in Colombia Regarding Forensic Auditing and Financial Crime Prevention Contents] [Panorama dos currículos de programas de contabilidade pública na Colômbia contra conteúdos de auditoria forense e prevenção de crimes financeiros],POL-01,IMPACTO_MAS_ALLA_ACADEMIA,POLITICA_PUBLICA,"El proyecto facilita la participación activa de los grupos de interés en procesos de formulación, monitoreo o evaluación de políticas públicas o iniciativas de ciencia ciudadana.",CUALITATIVO,PRESENCIA,,SIN_EVIDENCIA,,,"No se describe participación en formulación, monitoreo o evaluación de políticas públicas.",0.99
4,4,Panorama de los currículos de programas de contaduría pública en Colombia frente a contenidos de auditoría forense y prevención de delitos financieros [An Outlook of Public Accounting Undergraduate Programs in Colombia Regarding Forensic Auditing and Financial Crime Prevention Contents] [Panorama dos currículos de programas de contabilidade pública na Colômbia contra conteúdos de auditoria forense e prevenção de crimes financeiros],POL-02,IMPACTO_MAS_ALLA_ACADEMIA,POLITICA_PUBLICA,"Número de documentos oficiales (política pública, leyes, regulaciones o decisiones judiciales) que citan resultados del proyecto.",CUANTITATIVO,CONTEO,documentos_oficiales,SIN_EVIDENCIA,,,No se informa el número de documentos oficiales que citen el proyecto.,0.99
4,4,Panorama de los currículos de programas de contaduría pública en Colombia frente a contenidos de auditoría forense y prevención de delitos financieros [An Outlook of Public Accounting Undergraduate Programs in Colombia Regarding Forensic Auditing and Financial Crime Prevention Contents] [Panorama dos currículos de programas de contabilidade pública na Colômbia contra conteúdos de auditoria forense e prevenção de crimes financeiros],POL-03,IMPACTO_MAS_ALLA_ACADEMIA,POLITICA_PUBLICA,Número de políticas públicas o programas gubernamentales modificados o implementados con base en hallazgos del proyecto.,CUANTITATIVO,CONTEO,politicas_programas,SIN_EVIDENCIA,,,No se reportan políticas o programas modificados o implementados con sus hallazgos.,0.99
4,4,Panorama de los currículos de programas de contaduría pública en Colombia frente a contenidos de auditoría forense y prevención de delitos financieros [An Outlook of Public Accounting Undergraduate Programs in Colombia Regarding Forensic Auditing and Financial Crime Prevention Contents] [Panorama dos currículos de programas de contabilidade pública na Colômbia contra conteúdos de auditoria forense e prevenção de crimes financeiros],POL-04,IMPACTO_MAS_ALLA_ACADEMIA,POLITICA_PUBLICA,"Número de manuales, herramientas o metodologías derivadas del proyecto y adoptadas por entidades estatales.",CUANTITATIVO,CONTEO,manuales_herramientas_metodologias,SIN_EVIDENCIA,,,"No se informan manuales, herramientas o metodologías adoptadas por entidades estatales.",0.99
4,4,Panorama de los currículos de programas de contaduría pública en Colombia frente a contenidos de auditoría forense y prevención de delitos financieros [An Outlook of Public Accounting Undergraduate Programs in Colombia Regarding Forensic Auditing and Financial Crime Prevention Contents] [Panorama dos currículos de programas de contabilidade pública na Colômbia contra conteúdos de auditoria forense e prevenção de crimes financeiros],POL-05,IMPACTO_MAS_ALLA_ACADEMIA,POLITICA_PUBLICA,Número de participaciones del equipo del proyecto en audiencias legislativas o judiciales.,CUANTITATIVO,CONTEO,participaciones,SIN_EVIDENCIA,,,No se mencionan participaciones en audiencias legislativas o judiciales.,0.99
4,4,Panorama de los currículos de programas de contaduría pública en Colombia frente a contenidos de auditoría forense y prevención de delitos financieros [An Outlook of Public Accounting Undergraduate Programs in Colombia Regarding Forensic Auditing and Financial Crime Prevention Contents] [Panorama dos currículos de programas de contabilidade pública na Colômbia contra conteúdos de auditoria forense e prevenção de crimes financeiros],POL-06,IMPACTO_MAS_ALLA_ACADEMIA,POLITICA_PUBLICA,El proyecto implica colaboración efectiva con entidades públicas o actores sociales en la formulación o evaluación de políticas.,CUALITATIVO,PRESENCIA,,SIN_EVIDENCIA,,,No se describe colaboración con entidades públicas para formular o evaluar políticas.,0.99
4,4,Panorama de los currículos de programas de contaduría pública en Colombia frente a contenidos de auditoría forense y prevención de delitos financieros [An Outlook of Public Accounting Undergraduate Programs in Colombia Regarding Forensic Auditing and Financial Crime Prevention Contents] [Panorama dos currículos de programas de contabilidade pública na Colômbia contra conteúdos de auditoria forense e prevenção de crimes financeiros],POL-07,IMPACTO_MAS_ALLA_ACADEMIA,POLITICA_PUBLICA,Número de informes técnicos o documentos de política generados desde el proyecto y entregados a entidades gubernamentales.,CUANTITATIVO,CONTEO,informes_documentos_politica,SIN_EVIDENCIA,,,No se informa el número de informes o documentos de política entregados a entidades gubernamentales.,0.99
4,4,Panorama de los currículos de programas de contaduría pública en Colombia frente a contenidos de auditoría forense y prevención de delitos financieros [An Outlook of Public Accounting Undergraduate Programs in Colombia Regarding Forensic Auditing and Financial Crime Prevention Contents] [Panorama dos currículos de programas de contabilidade pública na Colômbia contra conteúdos de auditoria forense e prevenção de crimes financeiros],POL-08,IMPACTO_MAS_ALLA_ACADEMIA,POLITICA_PUBLICA,"Número de seminarios, talleres o capacitaciones organizadas para funcionarios públicos basadas en el proyecto.",CUANTITATIVO,CONTEO,seminarios_talleres_capacitaciones,SIN_EVIDENCIA,,,"No se mencionan seminarios, talleres o capacitaciones para funcionarios públicos.",0.99
4,4,Panorama de los currículos de programas de contaduría pública en Colombia frente a contenidos de auditoría forense y prevención de delitos financieros [An Outlook of Public Accounting Undergraduate Programs in Colombia Regarding Forensic Auditing and Financial Crime Prevention Contents] [Panorama dos currículos de programas de contabilidade pública na Colômbia contra conteúdos de auditoria forense e prevenção de crimes financeiros],POL-09,IMPACTO_MAS_ALLA_ACADEMIA,POLITICA_PUBLICA,"Número de redes relacionadas con políticas públicas en las que el proyecto ha participado o contribuido a crear, conformadas por actores de diversos sectores.",CUANTITATIVO,CONTEO,redes,SIN_EVIDENCIA,,,No se informa participación o creación de redes de políticas públicas.,0.99
5,5,Ecopedagogy and culture of peace: a case study of 'La Casa del Camino' foundation in Bogotá - Colombia [Ecopedagogia e cultura de paz: um estudo de caso da fundação 'La Casa del Camino' em Bogotá – Colômbia] [Ecopedagogía y cultura de paz: un estudio de caso de la Fundación La Casa del Camino en Bogotá - Colombia],COL-01,CONDICIONES_COLABORACION,,"El proyecto incorpora enfoques interdisciplinarios o transdisciplinarios tanto en el planteamiento del problema como en los métodos, tipos de análisis y perspectivas conceptuales utilizadas.",CUALITATIVO,PRESENCIA,,EVIDENCIA_PARCIAL,,"""experiencia ecopedagógica""; ""prácticas corporales""; ""cultura de paz""",El estudio articula temas de distintos campos. No describe explícitamente un enfoque interdisciplinario o transdisciplinario en métodos o análisis.,0.72
5,5,Ecopedagogy and culture of peace: a case study of 'La Casa del Camino' foundation in Bogotá - Colombia [Ecopedagogia e cultura de paz: um estudo de caso da fundação 'La Casa del Camino' em Bogotá – Colômbia] [Ecopedagogía y cultura de paz: un estudio de caso de la Fundación La Casa del Camino en Bogotá - Colombia],COL-02,CONDICIONES_COLABORACION,,El proyecto cuenta con la participación activa y significativa de actores externos (académicos y/o no académicos) en distintas etapas del proceso investigativo.,CUALITATIVO,PRESENCIA,,EVIDENCIA_PARCIAL,,"""285 personas (padres e hijos) que participaron""",Se reporta participación de actores no académicos en la actividad estudiada. No se evidencia su participación activa en distintas etapas de la investigación.,0.85
5,5,Ecopedagogy and culture of peace: a case study of 'La Casa del Camino' foundation in Bogotá - Colombia [Ecopedagogia e cultura de paz: um estudo de caso da fundação 'La Casa del Camino' em Bogotá – Colômbia] [Ecopedagogía y cultura de paz: un estudio de caso de la Fundación La Casa del Camino en Bogotá - Colombia],COL-03,CONDICIONES_COLABORACION,,"Nivel de participación efectiva de actores de la comunidad, Estado, sociedad o empresa en la formulación, ejecución y evaluación del proyecto.",CUALITATIVO,NIVEL,,EVIDENCIA_PARCIAL,,"""padres e hijos) que participaron en la actividad ecopedagógica""","Hay participación comunitaria en la actividad observada. El resumen no informa participación en formulación, ejecución o evaluación del proyecto investigativo.",0.86
